plan_entry_id,phase,block,task_id,variant,repetition,model,admission_slot,worker_lane,wall_seconds,max_api_requests,token_ceiling,execution_status,fixture_binding
skill-comparative-return-to-hunt-v1-v03-r01-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r01,return-to-hunt-v1,3,1,gpt-5.6-terra,1,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r01-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r01,return-to-hunt-v1,3,1,gpt-5.6-luna,2,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r01-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r01,return-to-hunt-v1,3,1,gpt-6-astra,3,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r01-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r01,return-to-hunt-v1,3,1,gpt-5.6-sol,4,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r02-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r02,return-to-hunt-v1,3,2,gpt-5.6-luna,1,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r02-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r02,return-to-hunt-v1,3,2,gpt-6-astra,2,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r02-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r02,return-to-hunt-v1,3,2,gpt-5.6-sol,3,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r02-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r02,return-to-hunt-v1,3,2,gpt-5.6-terra,4,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r03-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r03,return-to-hunt-v1,3,3,gpt-6-astra,1,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r03-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r03,return-to-hunt-v1,3,3,gpt-5.6-sol,2,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r03-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r03,return-to-hunt-v1,3,3,gpt-5.6-terra,3,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r03-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r03,return-to-hunt-v1,3,3,gpt-5.6-luna,4,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r04-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r04,return-to-hunt-v1,3,4,gpt-5.6-sol,1,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r04-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r04,return-to-hunt-v1,3,4,gpt-5.6-terra,2,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r04-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r04,return-to-hunt-v1,3,4,gpt-5.6-luna,3,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r04-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r04,return-to-hunt-v1,3,4,gpt-6-astra,4,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r05-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r05,return-to-hunt-v1,3,5,gpt-5.6-terra,1,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r05-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r05,return-to-hunt-v1,3,5,gpt-5.6-luna,2,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r05-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r05,return-to-hunt-v1,3,5,gpt-6-astra,3,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r05-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r05,return-to-hunt-v1,3,5,gpt-5.6-sol,4,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r06-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r06,return-to-hunt-v1,3,6,gpt-5.6-luna,1,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r06-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r06,return-to-hunt-v1,3,6,gpt-6-astra,2,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r06-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r06,return-to-hunt-v1,3,6,gpt-5.6-sol,3,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r06-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r06,return-to-hunt-v1,3,6,gpt-5.6-terra,4,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r07-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r07,return-to-hunt-v1,3,7,gpt-6-astra,1,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r07-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r07,return-to-hunt-v1,3,7,gpt-5.6-sol,2,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r07-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r07,return-to-hunt-v1,3,7,gpt-5.6-terra,3,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r07-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r07,return-to-hunt-v1,3,7,gpt-5.6-luna,4,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r08-gpt-5.6-sol,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r08,return-to-hunt-v1,3,8,gpt-5.6-sol,1,B,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r08-gpt-5.6-terra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r08,return-to-hunt-v1,3,8,gpt-5.6-terra,2,C,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r08-gpt-5.6-luna,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r08,return-to-hunt-v1,3,8,gpt-5.6-luna,3,A,300,12,240000,not_authorized,UNBOUND
skill-comparative-return-to-hunt-v1-v03-r08-gpt-6-astra,skill-comparative,skill-comparative-return-to-hunt-v1-v03-r08,return-to-hunt-v1,3,8,gpt-6-astra,4,A,300,12,240000,not_authorized,UNBOUND
training-qualification-training-hero-v01-r01-gpt-6-astra,training-qualification,training-qualification-training-hero-v01-r01,training-hero,1,1,gpt-6-astra,1,A,300,12,240000,not_authorized,UNBOUND
training-qualification-training-hero-v01-r01-gpt-5.6-sol,training-qualification,training-qualification-training-hero-v01-r01,training-hero,1,1,gpt-5.6-sol,2,B,300,12,240000,not_authorized,UNBOUND
training-qualification-training-hero-v01-r01-gpt-5.6-terra,training-qualification,training-qualification-training-hero-v01-r01,training-hero,1,1,gpt-5.6-terra,3,C,300,12,240000,not_authorized,UNBOUND
training-qualification-training-hero-v01-r01-gpt-5.6-luna,training-qualification,training-qualification-training-hero-v01-r01,training-hero,1,1,gpt-5.6-luna,4,A,300,12,240000,not_authorized,UNBOUND
training-qualification-training-bowmaster-v01-r01-gpt-6-astra,training-qualification,training-qualification-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-6-astra,1,A,300,12,240000,not_authorized,UNBOUND
training-qualification-training-bowmaster-v01-r01-gpt-5.6-sol,training-qualification,training-qualification-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-5.6-sol,2,B,300,12,240000,not_authorized,UNBOUND
training-qualification-training-bowmaster-v01-r01-gpt-5.6-terra,training-qualification,training-qualification-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-5.6-terra,3,C,300,12,240000,not_authorized,UNBOUND
training-qualification-training-bowmaster-v01-r01-gpt-5.6-luna,training-qualification,training-qualification-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-5.6-luna,4,A,300,12,240000,not_authorized,UNBOUND
training-qualification-training-ice-lightning-v01-r01-gpt-6-astra,training-qualification,training-qualification-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-6-astra,1,A,300,12,240000,not_authorized,UNBOUND
training-qualification-training-ice-lightning-v01-r01-gpt-5.6-sol,training-qualification,training-qualification-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-5.6-sol,2,B,300,12,240000,not_authorized,UNBOUND
training-qualification-training-ice-lightning-v01-r01-gpt-5.6-terra,training-qualification,training-qualification-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-5.6-terra,3,C,300,12,240000,not_authorized,UNBOUND
training-qualification-training-ice-lightning-v01-r01-gpt-5.6-luna,training-qualification,training-qualification-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-5.6-luna,4,A,300,12,240000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r01-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r01,training-hero,1,1,gpt-6-astra,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r01-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r01,training-hero,1,1,gpt-5.6-sol,2,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r01-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r01,training-hero,1,1,gpt-5.6-terra,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r01-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r01,training-hero,1,1,gpt-5.6-luna,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r02-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r02,training-hero,1,2,gpt-5.6-sol,1,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r02-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r02,training-hero,1,2,gpt-5.6-terra,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r02-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r02,training-hero,1,2,gpt-5.6-luna,3,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r02-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r02,training-hero,1,2,gpt-6-astra,4,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r03-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r03,training-hero,1,3,gpt-5.6-terra,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r03-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r03,training-hero,1,3,gpt-5.6-luna,2,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r03-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r03,training-hero,1,3,gpt-6-astra,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r03-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r03,training-hero,1,3,gpt-5.6-sol,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r04-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r04,training-hero,1,4,gpt-5.6-luna,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r04-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r04,training-hero,1,4,gpt-6-astra,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r04-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r04,training-hero,1,4,gpt-5.6-sol,3,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r04-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r04,training-hero,1,4,gpt-5.6-terra,4,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r05-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r05,training-hero,1,5,gpt-6-astra,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r05-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r05,training-hero,1,5,gpt-5.6-sol,2,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r05-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r05,training-hero,1,5,gpt-5.6-terra,3,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r05-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r05,training-hero,1,5,gpt-5.6-luna,4,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r06-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r06,training-hero,1,6,gpt-5.6-sol,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r06-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r06,training-hero,1,6,gpt-5.6-terra,2,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r06-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r06,training-hero,1,6,gpt-5.6-luna,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r06-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r06,training-hero,1,6,gpt-6-astra,4,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r07-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r07,training-hero,1,7,gpt-5.6-terra,1,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r07-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r07,training-hero,1,7,gpt-5.6-luna,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r07-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r07,training-hero,1,7,gpt-6-astra,3,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r07-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r07,training-hero,1,7,gpt-5.6-sol,4,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r08-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-hero-v01-r08,training-hero,1,8,gpt-5.6-luna,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r08-gpt-6-astra,training-long-proposed,training-long-proposed-training-hero-v01-r08,training-hero,1,8,gpt-6-astra,2,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r08-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-hero-v01-r08,training-hero,1,8,gpt-5.6-sol,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-hero-v01-r08-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-hero-v01-r08,training-hero,1,8,gpt-5.6-terra,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r01-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-6-astra,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r01-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-5.6-sol,2,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r01-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-5.6-terra,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r01-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r01,training-bowmaster,1,1,gpt-5.6-luna,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r02-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r02,training-bowmaster,1,2,gpt-5.6-sol,1,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r02-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r02,training-bowmaster,1,2,gpt-5.6-terra,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r02-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r02,training-bowmaster,1,2,gpt-5.6-luna,3,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r02-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r02,training-bowmaster,1,2,gpt-6-astra,4,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r03-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r03,training-bowmaster,1,3,gpt-5.6-terra,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r03-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r03,training-bowmaster,1,3,gpt-5.6-luna,2,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r03-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r03,training-bowmaster,1,3,gpt-6-astra,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r03-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r03,training-bowmaster,1,3,gpt-5.6-sol,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r04-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r04,training-bowmaster,1,4,gpt-5.6-luna,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r04-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r04,training-bowmaster,1,4,gpt-6-astra,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r04-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r04,training-bowmaster,1,4,gpt-5.6-sol,3,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r04-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r04,training-bowmaster,1,4,gpt-5.6-terra,4,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r05-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r05,training-bowmaster,1,5,gpt-6-astra,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r05-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r05,training-bowmaster,1,5,gpt-5.6-sol,2,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r05-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r05,training-bowmaster,1,5,gpt-5.6-terra,3,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r05-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r05,training-bowmaster,1,5,gpt-5.6-luna,4,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r06-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r06,training-bowmaster,1,6,gpt-5.6-sol,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r06-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r06,training-bowmaster,1,6,gpt-5.6-terra,2,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r06-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r06,training-bowmaster,1,6,gpt-5.6-luna,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r06-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r06,training-bowmaster,1,6,gpt-6-astra,4,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r07-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r07,training-bowmaster,1,7,gpt-5.6-terra,1,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r07-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r07,training-bowmaster,1,7,gpt-5.6-luna,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r07-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r07,training-bowmaster,1,7,gpt-6-astra,3,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r07-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r07,training-bowmaster,1,7,gpt-5.6-sol,4,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r08-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-bowmaster-v01-r08,training-bowmaster,1,8,gpt-5.6-luna,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r08-gpt-6-astra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r08,training-bowmaster,1,8,gpt-6-astra,2,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r08-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-bowmaster-v01-r08,training-bowmaster,1,8,gpt-5.6-sol,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-bowmaster-v01-r08-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-bowmaster-v01-r08,training-bowmaster,1,8,gpt-5.6-terra,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r01-gpt-6-astra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-6-astra,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r01-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-5.6-sol,2,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r01-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-5.6-terra,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r01-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r01,training-ice-lightning,1,1,gpt-5.6-luna,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r02-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r02,training-ice-lightning,1,2,gpt-5.6-sol,1,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r02-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r02,training-ice-lightning,1,2,gpt-5.6-terra,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r02-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r02,training-ice-lightning,1,2,gpt-5.6-luna,3,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r02-gpt-6-astra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r02,training-ice-lightning,1,2,gpt-6-astra,4,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r03-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r03,training-ice-lightning,1,3,gpt-5.6-terra,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r03-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r03,training-ice-lightning,1,3,gpt-5.6-luna,2,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r03-gpt-6-astra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r03,training-ice-lightning,1,3,gpt-6-astra,3,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r03-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r03,training-ice-lightning,1,3,gpt-5.6-sol,4,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r04-gpt-5.6-luna,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r04,training-ice-lightning,1,4,gpt-5.6-luna,1,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r04-gpt-6-astra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r04,training-ice-lightning,1,4,gpt-6-astra,2,A,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r04-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r04,training-ice-lightning,1,4,gpt-5.6-sol,3,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r04-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r04,training-ice-lightning,1,4,gpt-5.6-terra,4,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r05-gpt-6-astra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r05,training-ice-lightning,1,5,gpt-6-astra,1,B,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r05-gpt-5.6-sol,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r05,training-ice-lightning,1,5,gpt-5.6-sol,2,C,1800,72,1440000,not_authorized,UNBOUND
training-long-proposed-training-ice-lightning-v01-r05-gpt-5.6-terra,training-long-proposed,training-long-proposed-training-ice-lightning-v01-r05,training-ice-lightning,1,5,gpt-5.6-terra,3,A,1800,72,1440000,not_authorized,UNBOUND
